Date,AAPL,MSFT,AMZN,BRK-B,FB,JPM,JNJ,GOOG,XOM,BAC,UNH,V,WFC,PFE,HD,T,VZ,CSCO,CVX,INTC,PG,MA,BA,MRK,C,KO,CMCSA,NVDA,DIS,DWDP,PEP,NFLX,ABBV,ORCL,WMT,AMGN,MDT,MCD,ADBE,MMM,IBM,PM,HON,UNP,ABT,MO,ACN,GE,TXN,CRM,COST,NKE,LLY,BMY,PYPL,QCOM,UTX,TMO,GILD,AVGO,BKNG,LOW,USB,UPS,CAT,SLB,GS,COP,LMT,NEE,CVS,AXP,SBUX,BIIB,ANTM,TJX,BDX,PNC,AET,EOG,MS,AMT,ADP,AGN,CSX,DHR,CELG,CB,MDLZ,ISRG,FDX,SCHW,CME,OXY,CL,WBA,BLK,DUK,RTN,CHTR,SPG,ATVI,SYK,INTU,GD,BK,NOC,SPGI,MU,ESRX,ILMN,NSC,VLO,BSX,AIG,PSX,DE,COF,EMR,FOXA,TGT,CCI,D,MET,HUM,CI,VRTX,ICE,SO,PX,CTSH,MMC,ZTS,GM,ITW,EXC,PLD,PRU,HPQ,BBT,KMB,AMAT,PGR,ECL,MPC,SHW,MAR,BAX,HCA,DAL,WM,ETN,AON,ROST,F,AFL,APD,SYY,AEP,FIS,STZ,JCI,TRV,EA,ALL,LYB,ADI,STI,EQIX,WMB,KHC,KMI,LUV,APC,FISV,ADSK,HAL,TEL,STT,EBAY,ROP,PSA,EL,SRE,REGN,CNC,EW,MCO,VFC,APH,YUM,ORLY,GIS,DG,GLW,ADM,PPG,PXD,DFS
2015-06-29,117.4859,41.1602,429.8600,136.5100,85.8000,61.9849,89.3820,521.5200,73.3808,16.0732,115.1762,65.2171,51.0384,29.8143,103.0901,30.1959,40.1727,24.7078,84.4723,27.6638,70.4016,90.4075,126.9687,52.0482,52.6960,35.6806,28.4423,19.6618,107.4997,,85.1137,92.2313,59.6363,38.4155,65.4649,139.2410,68.6910,87.1332,81.2800,141.7605,143.8465,70.3884,95.1893,88.5341,45.5917,43.3549,91.1014,24.1687,47.4601,70.0000,125.7545,51.8149,77.0242,60.7718,,55.5470,103.1189,127.9799,107.1289,124.9883,1107.7300,63.7276,40.4449,88.2234,76.7044,78.2811,198.6393,55.8489,170.1817,89.4964,97.5871,73.7680,50.5799,396.2100,154.8471,62.9820,134.9177,88.9050,123.0317,84.2102,35.8322,87.4366,75.5395,291.5989,30.4650,63.5531,114.9100,94.2470,38.6695,161.2598,166.2495,31.3935,79.5522,67.0234,60.7749,79.0400,318.3988,61.4554,90.2980,168.5400,150.1926,24.0241,91.6792,97.5338,133.3806,39.4685,150.8418,96.7528,18.7300,88.8400,213.9800,80.4775,54.3414,17.8100,57.7718,71.1748,88.4186,82.2176,49.8410,31.0248,73.3650,71.4259,59.0221,39.6063,189.0958,164.5418,122.0300,42.4310,35.9390,110.2585,60.3098,53.1992,45.9731,28.8918,85.7609,28.2085,33.6355,78.5632,13.1392,36.5768,95.7289,18.3257,25.9880,108.9636,46.2763,267.1550,70.6231,37.4193,89.7520,38.6894,42.8127,59.7963,96.0639,47.0517,12.3684,28.4471,127.0535,34.4820,46.9753,59.8546,111.6928,35.9768,89.2799,66.2200,60.9014,89.6836,59.1901,39.4968,224.6464,46.3703,,34.1919,32.2445,76.3914,41.4150,50.4100,40.4223,59.8599,71.9024,25.3316,169.0305,163.3774,82.4678,90.5282,504.9700,80.4900,71.1750,102.7870,63.5017,55.2588,60.0009,226.4300,50.2321,74.9661,18.2108,43.9739,109.2944,137.0666,53.6409
2015-06-30,118.3302,40.9561,434.0900,136.1100,85.7650,62.5015,89.1807,520.5100,73.7175,16.1969,115.9460,65.6374,51.2022,29.7611,103.6403,29.9849,40.0353,24.6361,84.2801,27.6866,70.3297,91.3456,126.9596,51.7211,53.0417,35.5266,28.5182,19.6520,108.5362,,84.7957,93.8485,59.6451,38.3015,65.0158,141.0045,69.4407,86.7954,81.0100,142.0828,143.5729,70.4324,95.3014,88.3858,45.6568,43.5687,91.1956,24.1052,47.4509,69.6300,125.1706,51.9833,76.7576,61.2969,,55.5558,102.5642,128.2864,108.6367,125.8593,1151.3700,63.1991,40.4356,87.8608,76.2727,78.7654,199.7299,56.2151,170.5303,89.3688,97.6523,73.9671,50.6413,403.9400,155.8727,63.0678,134.7940,88.8957,123.2057,85.4794,36.2812,87.7659,74.9046,295.7013,30.6244,64.1830,115.7350,94.3212,38.9535,161.4998,165.6467,31.7730,80.1986,67.3699,60.7842,79.1900,319.7296,61.2559,90.0721,171.2500,151.9668,23.7494,91.8811,97.2925,133.8884,39.6385,150.7942,96.5989,18.8400,88.9400,218.3600,80.8291,56.1719,17.7000,57.9876,73.0519,90.3647,82.4238,49.7244,31.2649,72.9539,71.2839,58.6537,39.9776,187.5077,161.8739,123.4800,42.6830,35.8876,110.4895,60.2260,53.1055,47.0963,28.9787,86.0797,27.8715,33.5812,78.7702,13.1567,36.6313,95.5936,18.3353,26.0067,109.0987,47.6050,265.9463,71.1587,37.0379,89.8610,38.6518,42.8127,60.2966,95.7086,47.1147,12.3602,28.7990,126.7755,33.4349,47.1266,59.2696,112.0986,36.1176,89.7628,66.5000,61.0803,91.3605,59.3705,39.8581,227.9399,47.2010,,34.2186,32.1571,75.8762,41.4150,50.0750,40.7821,60.1404,72.5716,25.7028,168.9228,164.6185,83.0524,90.2181,510.1300,80.4000,71.2150,103.5447,64.3319,56.3573,60.3156,225.9800,49.9275,74.8313,18.2386,43.7651,109.0473,138.3736,53.9122
2015-07-01,119.4388,41.2298,437.3900,137.5200,86.9100,63.1933,90.1049,521.8400,72.9821,16.3873,117.2575,66.3216,51.8122,29.9031,104.5170,30.0271,40.3703,24.7258,83.9481,27.4726,71.6600,92.3423,128.7992,52.3298,53.4642,35.7711,29.5187,19.9354,110.1052,,85.8677,93.6356,60.8169,38.2445,65.8866,142.3547,69.4219,87.4253,80.9450,143.3259,145.1882,71.4251,96.1145,89.1179,46.0661,43.7380,92.4018,24.1868,47.8193,70.5400,126.4959,52.6619,78.0079,62.6787,,55.7953,102.4625,129.3343,107.6439,128.2926,1150.3500,63.4539,41.1343,87.8880,75.4904,77.0382,200.8300,54.9518,172.6126,89.7334,98.4251,74.6143,50.9010,405.4100,156.8983,64.2592,136.2880,90.1968,124.5976,83.7415,36.8143,88.4433,75.5208,299.0631,30.8589,64.7454,118.2200,95.0725,39.3985,161.9465,165.0732,32.2304,80.7587,65.7933,61.4812,80.4373,321.0418,61.6549,90.6934,173.5900,153.4951,24.2595,92.3618,98.1131,135.2869,39.8369,152.1916,97.5606,18.7800,89.7100,220.6800,81.5138,57.8499,17.8000,58.4847,73.7229,89.5639,83.0141,49.7423,31.3178,74.1693,71.9674,58.8291,40.3203,189.3310,161.9138,126.1900,43.0896,36.1275,110.2400,61.2415,53.5926,47.3014,28.7266,87.6177,28.1464,34.2148,80.0842,13.3803,37.2947,97.2895,18.6119,26.5768,109.2242,48.9337,271.5453,71.7327,37.4987,90.0095,37.8897,42.9604,60.4306,95.7374,47.8707,12.3437,28.9055,128.3413,33.3330,47.4113,59.7683,112.0792,36.4555,92.2144,67.9950,61.6641,89.1894,59.7266,40.5900,229.4116,47.2996,,33.8532,31.7003,75.0209,42.0550,50.3850,39.3524,60.1872,72.9768,25.7817,170.4508,167.0293,84.0204,90.1269,506.5100,80.9000,71.8000,104.5326,66.0385,55.8518,61.3936,230.9800,51.1551,75.7362,18.3033,44.1463,110.7393,135.9192,54.6607
2015-07-02,119.2878,41.1880,437.7100,137.3900,87.2850,62.6827,90.0775,523.4000,73.6643,16.2064,115.7654,66.7028,51.6574,29.6191,103.9761,30.1622,40.5421,24.7077,83.7559,27.8140,71.8488,92.0882,128.3232,52.3934,53.1665,35.7621,29.5614,19.9550,109.9522,,85.9949,94.0442,60.5506,38.3585,65.8682,140.7657,69.1689,87.7996,80.7500,143.0773,145.7177,71.3109,95.8061,89.5813,45.9638,43.6400,91.7139,24.2957,47.8746,70.4200,126.4032,52.8736,79.1939,62.5027,,55.9816,101.2975,129.4628,106.7438,130.3188,1143.0700,62.9443,40.6405,88.1237,75.8771,76.7732,200.1221,55.4004,171.8145,91.3653,98.2761,74.4334,51.2316,404.2800,154.9231,63.6683,136.2500,89.6578,121.3208,83.6439,36.4776,89.2900,75.4648,299.6477,30.6526,65.0904,119.5200,96.2321,39.3417,162.0965,166.3564,31.9677,81.2413,65.6027,61.4812,80.4748,319.1936,62.9127,89.9685,171.8000,153.4600,24.1614,92.0638,97.9104,135.2680,39.4685,151.6212,98.1664,19.0700,89.2400,220.0700,81.2640,58.0742,17.5700,58.2314,73.8589,89.7129,82.7517,50.1101,31.0872,73.5258,72.0029,59.5571,40.0990,183.8023,161.1644,131.2600,43.3377,36.7356,109.8888,59.6740,53.5645,47.1842,28.8918,87.5896,28.4303,34.3325,79.3552,13.4549,36.6949,97.0189,18.7073,26.3899,108.8479,49.1521,268.5089,71.5509,36.9584,89.6430,37.6356,42.8311,60.2251,95.5454,47.7931,12.2449,28.6879,127.2851,33.2682,48.2476,59.8162,113.1324,36.0519,92.1494,67.8000,61.1933,89.7101,59.5509,40.3399,229.1424,47.3737,,33.8977,31.5934,74.6320,41.9250,50.8300,39.6838,60.1966,72.5810,26.3897,171.0091,167.1810,83.8766,91.5312,511.0800,74.4400,71.2250,104.2640,66.4720,55.4046,61.2999,231.2400,51.1192,75.9094,18.2108,44.1554,110.1784,137.8648,54.6888
2015-07-06,118.8727,41.1787,436.0400,136.8900,87.5500,62.5063,89.8579,522.8600,73.1238,16.1208,116.0980,66.5856,51.3843,29.5125,103.8175,30.0609,40.4046,24.6082,82.7949,27.3452,71.9567,92.3618,128.6070,52.2844,52.8880,35.6987,29.4524,19.7107,110.6503,,85.7587,94.5713,60.5595,38.3015,66.4824,141.9046,68.9065,87.3249,80.5000,142.8010,145.4000,71.3373,95.6846,89.1921,46.2708,44.4239,91.7233,23.8693,47.3403,69.1600,125.9306,52.8592,79.3870,62.5212,,55.9816,101.1126,128.9092,107.3191,127.0618,1141.4300,62.5197,40.6219,87.6341,74.7710,76.2980,199.0124,54.0639,172.4475,91.5841,97.5871,73.8434,51.2930,404.6300,153.4606,63.7731,135.7456,89.3883,113.5105,83.0776,36.3373,89.3558,75.4648,298.8584,30.4837,64.3930,118.8200,95.8517,39.0672,159.3665,164.0428,31.6271,81.5085,64.0174,61.2953,80.0809,316.8001,63.1902,91.0794,174.0700,154.3910,24.3478,92.2849,98.4028,135.4476,39.2419,151.3836,97.7144,18.3200,88.0300,220.5100,80.4405,58.6306,17.5500,58.0157,73.9406,88.9866,82.2176,49.5719,31.2890,74.1157,71.6922,59.5133,39.9205,185.2335,159.9354,128.8300,42.8281,36.9326,108.9276,59.1120,53.4614,47.2721,28.3875,87.3270,28.3327,34.2963,78.7612,13.4023,36.6767,97.0640,18.3830,26.5207,107.9698,49.8346,270.7233,71.0822,36.7075,91.2279,38.0873,42.9789,59.6266,95.7182,48.3311,12.1790,28.5120,126.1084,33.0459,48.5145,59.9601,112.2918,35.8642,91.8801,68.0100,61.0238,87.1507,58.8201,40.3028,229.2950,46.9871,65.3591,33.4253,32.0988,74.2432,42.1550,50.9500,38.5570,59.5886,72.2134,26.3492,170.0100,168.1989,83.3112,91.1026,512.2400,69.8400,72.5600,104.0146,65.4758,54.4616,60.7107,232.4800,50.7070,75.8420,18.1369,43.6471,109.4085,132.7565,54.3239
2015-07-07,118.5802,41.0953,436.7200,138.4400,87.2200,62.0142,90.5167,525.0200,73.4251,15.8829,114.7105,66.2434,51.2113,29.9386,104.8247,30.1959,40.5850,24.7348,83.2317,27.2177,73.4578,91.9026,131.0140,52.6842,52.3311,36.4503,29.6420,19.3393,111.9892,,87.5756,94.0913,60.8613,38.3110,67.6373,142.7220,68.8409,88.2652,80.5900,143.1233,145.6383,72.4266,96.1145,90.5822,46.7080,46.0362,92.9860,24.0145,47.1745,70.2600,130.2123,53.5570,81.5751,63.1974,,55.7066,101.7875,129.4628,106.8274,125.7741,1145.0100,63.5766,40.5008,88.3957,75.5264,76.9469,199.1750,54.6040,174.4381,93.7903,99.0489,73.8053,51.3591,408.0600,152.2546,65.0217,136.3071,88.9422,111.4805,84.6691,36.1222,89.9673,75.6888,299.1508,30.7557,64.1455,119.2800,96.9000,39.5595,160.4898,165.5884,31.5200,82.0773,64.2773,62.5499,81.8253,316.6153,65.2893,92.2090,174.9200,156.9732,24.5734,93.1597,100.0055,135.7405,39.2324,153.4179,97.3586,18.2000,88.8300,221.7700,81.2547,58.0114,17.7900,58.3534,74.6751,89.6477,82.3488,49.3835,31.3946,75.4741,72.4823,60.8114,39.7420,183.4102,154.3098,127.4800,43.3740,37.9090,109.5191,59.4423,53.8455,46.7642,28.5701,87.9928,29.0690,35.0295,78.3022,13.5031,36.6586,99.0215,18.2876,27.0533,108.2400,50.5445,274.2722,72.1631,35.8100,91.5746,38.7459,43.4315,59.7784,96.1887,49.0144,12.2285,28.5999,126.8589,33.3700,49.8935,60.1327,113.5285,36.3147,92.8923,69.8900,61.8995,86.1535,58.6259,39.8952,231.0808,46.7897,66.8552,33.6392,32.4680,75.7402,42.4800,53.2900,39.6554,59.3267,72.2228,26.4452,171.4303,172.0383,84.5667,92.2789,517.6100,70.2200,73.7400,104.9833,66.0477,54.3352,60.1884,234.0400,51.8719,76.3811,18.0907,43.6925,109.3705,135.7297,54.5859
2015-07-08,115.6367,41.0396,429.7000,136.9000,85.6500,60.7424,89.4644,516.8300,72.6277,15.4642,112.8858,65.2269,50.3009,29.6901,103.5191,29.7654,40.4819,24.4003,81.7378,26.8536,72.8016,90.5322,129.8883,52.1027,50.6988,36.0971,29.2532,19.2025,110.1626,,86.8579,93.5070,60.0624,37.9390,66.9682,139.8931,68.2693,87.4983,79.9900,140.6187,144.0142,71.6623,94.3668,88.8306,45.8150,45.4572,91.9872,23.4883,45.6269,69.3900,129.6562,52.5849,80.2144,62.7435,,54.9172,100.4746,126.7441,104.7953,121.2389,1116.9400,62.7839,39.7554,86.5733,73.9797,75.7771,195.2051,53.4231,174.3372,92.9424,97.0098,72.2635,50.4288,397.6800,151.3619,64.2306,134.3087,87.4923,108.9093,82.4918,35.3458,88.8854,74.7179,292.0082,29.8178,64.2955,115.9100,95.2117,39.2092,159.5498,162.3319,30.6831,81.8791,62.8393,61.7507,80.5686,308.7694,64.8730,92.2655,172.2700,156.6395,24.3282,91.7369,100.1021,134.4270,38.2880,152.7239,96.4258,17.6300,87.5900,213.9000,79.0157,57.4102,17.4500,57.3685,71.1839,88.4186,80.7747,48.4237,30.9527,74.6072,71.4792,60.8991,38.8709,182.1946,150.3229,121.5400,42.3490,37.8576,107.2918,58.1952,53.0025,45.3969,27.1181,86.2110,28.9182,34.5860,76.3761,13.3496,36.1769,98.3540,17.6961,26.8384,106.7348,49.1157,271.6710,70.7474,35.2214,90.1779,37.7956,43.2375,58.4383,95.3054,48.6267,11.8332,27.9934,123.2177,33.3886,49.8490,59.0586,111.9633,35.4512,91.7130,69.0000,61.1274,83.9030,57.2939,39.3207,230.0488,46.0660,67.5449,33.2470,31.4476,73.3587,41.7050,52.4750,38.7653,57.7648,70.3096,26.0228,168.0511,172.5740,82.6116,92.4977,509.3000,70.6800,71.5100,103.6502,64.5626,52.6922,58.3337,230.8150,51.4239,75.4763,17.6932,43.1207,107.5074,134.5324,52.9485
2015-07-09,113.2781,41.2993,434.3900,138.2500,85.8800,61.3737,90.0409,520.6800,72.2998,15.6830,113.4180,65.5397,50.5285,30.0540,103.8735,29.4232,40.2038,24.3280,81.9300,26.3348,72.5050,91.0706,130.6937,52.1300,51.5726,36.1515,29.4049,18.9680,110.5547,,85.9313,95.7270,60.3376,38.3301,66.7115,138.9747,68.4942,88.0918,80.4700,141.5763,144.6233,71.3724,94.5631,89.2014,45.7591,45.3859,92.1097,23.6062,44.3188,69.9600,129.2392,52.6667,80.4259,62.8824,,54.8728,100.7058,126.3684,105.1850,118.0482,1126.0700,63.2463,40.0256,86.8091,73.4582,76.3528,195.9226,53.7069,176.2452,92.2405,98.4158,72.6537,51.0521,399.2900,150.5927,64.4975,134.9653,88.1986,108.9093,83.2826,35.6358,88.8008,75.3341,296.3249,29.9210,64.2955,116.8700,96.0002,39.0577,160.4898,163.0318,31.3156,83.5682,63.3417,61.4905,83.9823,311.3293,64.2485,92.8492,172.6500,156.4463,24.6470,91.9676,100.2472,135.9578,38.7130,154.6537,97.0220,17.1500,87.9100,217.1700,79.2192,57.5269,17.4500,57.9313,72.0453,88.0276,81.2620,48.2263,31.2025,74.2140,71.4081,60.2150,39.2850,182.4887,156.4381,120.8900,42.8395,37.0611,107.2086,58.6487,53.3039,45.4848,26.9616,86.1454,28.8295,34.6222,77.1502,13.3233,36.5132,98.0563,17.6675,27.1281,106.7251,48.5788,268.2574,70.9579,35.7232,90.7722,38.1531,43.5516,58.4204,96.1599,48.7721,11.8003,28.0860,122.5413,33.3423,49.3953,59.7779,111.6348,35.6389,92.9295,70.5000,61.5887,85.8799,56.3227,40.0341,230.3449,46.4278,67.0074,33.4253,31.6031,73.9516,42.2225,52.4600,39.1156,57.7367,70.6395,26.3556,168.2865,172.9758,82.6307,91.3032,509.0300,70.8500,72.5350,103.9475,64.4795,52.7797,58.9162,231.3800,51.4058,75.2645,17.7117,42.7395,107.0701,138.3437,53.0982
2015-07-10,116.3066,41.3828,443.5100,139.7300,87.9500,62.2463,91.0749,530.1300,72.8492,15.8924,116.0885,66.8788,51.0566,30.4978,105.4776,29.6456,40.8470,24.6625,82.4804,26.5532,72.7657,92.6171,132.2312,52.6478,52.3887,36.5771,29.9645,19.3002,111.3580,,86.8034,97.2285,61.4561,38.5018,67.0232,141.5372,69.6937,89.1508,80.5900,142.6813,147.3595,72.1806,95.7127,90.6564,46.4475,45.7066,93.0802,23.8330,45.1479,71.1400,132.2697,53.1864,81.1705,64.1606,,55.6445,101.8707,129.1465,105.5376,122.9337,1143.1900,64.0296,40.4728,87.9061,73.8718,76.7275,198.1993,54.1280,178.1349,92.6598,100.0359,73.5769,51.5433,388.2300,151.6848,64.9359,137.2872,89.4998,110.7749,82.5406,36.1409,89.7698,76.1090,304.1496,30.1367,64.9779,118.8400,96.3248,39.2092,162.6232,163.7609,31.9482,84.8953,63.5063,61.9272,87.3210,313.7043,64.5087,92.9245,177.3900,157.0786,24.8775,92.6502,101.0021,138.0556,39.3930,157.2013,99.2050,17.5700,89.7500,219.4500,79.8946,59.0882,17.6000,58.7380,73.8952,88.6142,82.1427,48.2891,31.8029,74.9915,72.2071,60.4869,39.9562,183.5572,157.0876,122.9500,43.8016,37.1381,108.4747,58.8656,53.8407,45.8657,27.3007,86.8206,29.0512,34.9118,78.6262,13.4373,36.9857,98.9764,17.9060,27.4645,108.3365,49.5889,269.0310,72.6701,36.2925,92.0896,39.9502,44.1058,58.7599,97.7250,49.2955,11.9238,28.5721,125.9417,33.3886,49.4308,60.9671,112.1179,35.4043,93.7931,72.0700,62.3232,86.8242,56.8962,40.6456,232.2295,47.6122,69.2560,33.9512,32.8762,73.5920,43.1750,52.5100,39.1346,58.3727,71.6008,26.6116,169.0614,175.1187,83.7808,92.1877,526.0100,72.9100,73.5800,105.9616,65.7341,52.9936,60.8379,235.9000,51.7128,76.4966,17.8226,42.8484,109.2184,134.1533,53.6877
2015-07-13,118.5519,42.2455,455.5700,141.3900,90.1000,63.2118,91.7520,546.5500,73.0264,16.1969,116.3737,67.9540,51.6574,30.9061,107.1562,29.8424,41.0208,25.1236,82.6464,27.0630,73.6286,93.4785,134.1898,52.5751,53.3297,36.8216,30.2158,19.4273,112.8977,,88.3206,101.0870,62.2106,38.9216,67.7198,143.0619,70.4434,89.8629,81.4400,144.0810,149.5043,72.3739,96.9837,89.9706,46.4754,45.7244,94.7481,24.0145,45.4426,71.0500,133.5116,54.0960,81.6578,64.5219,,56.2655,103.1652,132.7649,106.2892,122.3088,1171.3900,64.4542,40.8362,88.6314,75.2116,77.0291,201.0022,53.9449,181.5198,92.9607,101.6373,74.7380,52.6106,391.2300,148.5700,65.9176,138.8859,90.5593,110.2143,82.2184,36.7769,90.0332,76.3050,310.2106,29.9210,65.9902,120.8900,96.6866,39.3891,165.8465,166.2008,32.5710,84.5334,63.6276,62.6707,88.6058,318.1401,64.4913,94.6190,178.5400,157.4915,25.3925,93.8616,102.0377,138.1785,40.0257,159.0360,99.7724,17.6100,91.0900,221.4700,79.9964,60.0034,17.6700,59.4509,75.6453,89.6384,83.4169,48.7107,32.3457,75.1613,71.8076,60.6009,40.4131,181.4496,154.9293,124.2400,43.7118,37.1724,109.4914,59.3782,54.3021,45.9438,27.5442,87.9084,29.0069,35.1653,79.7512,13.4768,37.3401,100.0048,18.4211,27.7822,109.7355,53.4930,272.7734,73.6362,36.2829,93.9122,40.8064,44.2721,59.3317,97.9650,50.7978,12.0555,28.4379,126.4605,33.4534,49.2351,61.3987,113.0841,35.7891,95.0282,73.5400,63.3212,87.7685,57.2292,41.0718,233.2704,47.8918,70.6176,34.0403,32.9734,73.5823,43.5450,52.8400,39.6459,58.5037,72.7789,27.0809,172.5927,175.6276,85.4675,92.7804,536.2100,73.0000,76.0550,106.6330,67.2653,53.8394,61.0053,239.8200,51.9386,77.1800,17.7024,43.1116,110.7678,136.2385,54.6888
2015-07-14,118.5048,42.3198,465.5700,141.1200,89.6800,64.0938,91.3036,561.1000,73.6377,16.3016,118.7971,68.5210,52.1218,31.1368,107.5852,30.0477,41.2033,25.3405,83.4763,26.9902,73.7455,93.2534,135.2240,52.8659,53.6850,37.2835,29.9882,19.4370,112.7065,,88.2388,100.3713,62.4163,38.9025,67.6373,146.3317,71.1181,90.1825,81.8900,144.3664,148.8247,72.6375,97.2734,89.7018,46.9241,45.7422,94.9271,24.1868,45.8388,71.7900,133.3911,54.0623,81.6026,64.8924,,56.7179,103.1004,135.0388,108.8965,125.2628,1171.4300,64.5392,40.8828,88.7311,75.9490,77.9430,202.9536,54.4941,182.5931,92.9789,102.2519,75.1567,52.6579,400.2000,151.9127,65.8890,140.1040,91.0918,112.1282,83.2143,37.1417,89.8262,76.4544,312.9195,30.0804,66.7101,122.8500,96.1300,39.6542,163.9832,166.4633,32.8629,83.7836,64.3466,62.5127,88.4651,316.7262,64.0143,94.6566,177.0800,158.0887,25.5642,94.4673,102.4248,138.8777,40.1674,160.1672,100.3782,19.6100,91.3600,229.2600,80.2370,59.5010,17.8900,59.6291,75.7360,89.7594,83.4076,48.6210,32.3361,75.1613,72.3758,60.6974,40.4703,182.4691,155.8286,129.4400,43.5191,37.0097,110.2308,59.7528,54.4246,46.3540,27.6224,88.1898,29.0690,35.2015,79.8772,13.3760,37.4582,100.0860,18.0205,27.8290,110.6715,53.5022,274.9008,73.9041,36.4083,93.8231,41.0793,44.8909,59.3496,97.9938,50.8172,12.1955,28.4332,127.1091,33.4997,49.1017,61.5329,113.6735,35.7703,95.0747,72.2500,63.6414,89.2424,57.9229,41.4702,234.2845,47.7273,69.8741,33.8888,32.9053,74.2335,43.7000,53.3000,40.2992,59.0087,73.0805,27.1321,173.4363,176.5026,85.4867,92.9901,542.9000,73.9000,76.1500,107.5154,67.1085,53.6158,61.5945,237.2800,51.6948,76.5832,17.7949,43.3748,111.7944,136.7074,54.9882
2015-07-15,119.6463,42.4496,461.1900,142.6100,89.7600,64.2330,91.8893,560.2200,73.3276,16.8250,119.6144,68.4428,52.6043,31.0481,107.7904,29.7141,41.1338,25.4129,82.3318,27.0266,73.8444,93.2338,134.4369,52.8931,54.2131,37.2472,30.2300,19.3002,113.1368,,87.5302,98.1300,62.3716,38.9120,67.5090,147.3695,71.1743,90.4472,82.1200,143.6482,148.7541,72.6287,97.0491,89.8779,46.0922,45.6353,94.1827,24.2866,45.5900,71.3600,133.1131,53.8505,79.4146,64.1699,,56.6647,102.8601,133.7140,108.9244,124.7137,1167.5400,64.4259,42.4201,88.1055,75.6792,76.4260,203.7189,53.4780,182.9233,93.6900,102.3263,74.7475,52.2706,400.5500,151.5614,65.4982,139.6472,91.8579,111.8666,81.4447,37.1323,90.2684,77.0239,311.9451,30.3899,66.2377,131.3900,96.2692,39.1429,163.4932,164.4122,32.7462,84.2921,63.3157,62.1781,88.1087,320.2009,64.2051,93.6117,181.0000,159.3359,25.2748,93.7462,102.9087,139.1423,40.2996,160.2622,100.6283,18.8900,90.7900,229.0800,80.4590,58.4960,17.7300,60.0606,74.1491,89.8712,84.4195,47.9751,32.5955,75.4831,72.1183,60.9781,41.0343,183.7827,155.9485,133.5300,43.6966,37.1467,109.6947,59.9894,54.3304,46.0122,27.3268,87.5614,29.1400,35.3010,79.8142,13.3716,37.7945,100.3115,17.7152,28.0439,110.5750,52.3373,272.8507,73.9997,36.3794,93.2288,41.3898,44.7062,58.7331,97.8018,50.7105,12.1461,28.6092,127.3963,33.3700,49.5376,61.5233,112.5044,35.8266,95.1118,72.5000,64.0839,88.5187,58.2004,41.9335,233.1448,47.2832,68.7185,33.4966,32.9637,73.0962,43.5950,52.5800,38.8884,58.8217,73.5046,27.0681,172.5437,177.4580,85.6975,93.5008,543.3800,74.5300,76.3050,107.7360,67.0624,53.4700,59.7866,237.6900,51.2975,76.4870,17.6192,43.0753,111.1955,132.2776,55.0163
2015-07-16,121.2407,43.2845,475.4800,143.9200,90.8500,64.5765,92.5207,579.8500,73.4605,17.0820,118.7306,68.9804,52.9593,31.1546,106.9977,30.0820,41.5683,25.6027,82.5415,27.2177,73.9792,93.7917,135.9013,53.4382,56.2584,37.5642,30.5003,19.7302,113.8732,,88.0298,115.8100,62.5862,39.0742,67.6740,149.7484,71.9709,89.3425,82.5200,144.7255,150.9342,74.9305,96.7968,89.0067,46.5222,47.1319,95.5962,24.5316,45.4703,72.4200,133.7618,54.0623,80.1408,64.2625,,57.2590,102.8693,135.1080,110.2791,127.5352,1182.9900,64.3882,42.7275,88.3775,76.0120,76.6636,202.0162,53.0478,184.9506,95.2033,102.9222,75.1091,52.6484,403.7300,149.6621,66.1178,140.8367,92.6988,109.3770,80.6131,37.3287,92.0277,77.3974,309.2556,30.1742,66.5152,134.7200,96.8072,39.7394,163.3365,164.7621,33.8263,85.4641,62.8046,62.8379,90.1157,327.3998,64.8903,94.6190,183.1300,161.1101,25.3582,94.3807,104.6218,140.2762,40.6774,161.4695,101.2437,19.6100,91.0700,230.8600,79.2007,60.5329,17.9500,60.1825,75.4549,90.6254,85.2253,47.8764,32.9029,75.9746,72.5178,61.5570,41.1985,182.7436,154.1699,133.9000,44.3456,37.6692,109.2511,60.3049,55.1403,46.8814,26.6138,87.7865,29.7964,35.7536,80.5793,13.3058,37.7581,101.0603,17.0474,28.2028,110.6715,53.2200,252.6113,74.8511,36.4469,92.8524,41.8414,45.2050,58.9476,98.6947,51.3309,11.9979,28.8083,126.9979,33.4719,50.1426,61.8590,113.5672,36.1833,95.9197,72.9700,64.0086,88.9158,58.1172,42.0168,235.2268,47.6698,70.5459,33.3362,33.5953,72.6005,44.1150,52.5000,38.0741,58.7281,74.7393,27.9855,173.7012,178.7437,85.5921,94.7409,551.5300,74.6200,77.2350,108.1388,67.3760,53.4214,59.3629,238.9700,51.4961,77.2763,18.0629,43.4293,106.2907,129.7733,55.4935
